3.45	-0.952819	11.9025
3.46	-0.949736	11.9716
3.47	-0.946558	12.0409
3.48	-0.943286	12.1104
3.49	-0.939919	12.1801
3.5	-0.936458	12.25
3.51	-0.932903	12.3201
3.52	-0.929255	12.3904
3.53	-0.925514	12.4609
3.54	-0.921681	12.5316
3.55	-0.917756	12.6025
3.56	-0.913738	12.6736
3.57	-0.90963	12.7449
3.58	-0.90543	12.8164
3.59	-0.90114	12.8881
3.6	-0.89676	12.96
3.61	-0.89229	13.0321
3.62	-0.887731	13.1044
3.63	-0.883083	13.1769
3.64	-0.878346	13.2496
3.65	-0.873522	13.3225
3.66	-0.868611	13.3956
3.67	-0.863613	13.4689
3.68	-0.858528	13.5424
3.69	-0.853357	13.6161
3.7	-0.848102	13.69
3.71	-0.842761	13.7641
3.72	-0.837336	13.8384
3.73	-0.831827	13.9129
3.74	-0.826236	13.9876
3.75	-0.820561	14.0625
3.76	-0.814805	14.1376
3.77	-0.808967	14.2129
3.78	-0.803048	14.2884
3.79	-0.797049	14.3641
3.8	-0.79097	14.44
3.81	-0.784812	14.5161
3.82	-0.778575	14.5924
3.83	-0.772261	14.6689
3.84	-0.765869	14.7456
3.85	-0.759401	14.8225
3.86	-0.752857	14.8996
3.87	-0.746238	14.9769
3.88	-0.739544	15.0544
3.89	-0.732776	15.1321
3.9	-0.725935	15.21
3.91	-0.719021	15.2881
3.92	-0.712035	15.3664
3.93	-0.704978	15.4449
3.94	-0.697851	15.5236
3.95	-0.690654	15.6025
3.96	-0.683387	15.6816
3.97	-0.676053	15.7609
3.98	-0.66865	15.8404
3.99	-0.661181	15.9201
4	-0.653646	16
4.01	-0.646045	16.0801
4.02	-0.63838	16.1604
4.03	-0.630651	16.2409
4.04	-0.622859	16.3216
4.05	-0.615004	16.4025
4.06	-0.607088	16.4836
4.07	-0.599111	16.5649
4.08	-0.591075	16.6464
4.09	-0.582979	16.7281
4.1	-0.574825	16.81
4.11	-0.566613	16.8921
4.12	-0.558345	16.9744
4.13	-0.550021	17.0569
4.14	-0.541642	17.1396
4.15	-0.533209	17.2225
4.16	-0.524722	17.3056
4.17	-0.516183	17.3889
4.18	-0.507592	17.4724
4.19	-0.498951	17.5561
4.2	-0.49026	17.64
4.21	-0.481519	17.7241
4.22	-0.472731	17.8084
4.23	-0.463895	17.8929
4.24	-0.455013	17.9776
4.25	-0.446085	18.0625
4.26	-0.437113	18.1476
4.27	-0.428097	18.2329
4.28	-0.419038	18.3184
4.29	-0.409938	18.4041
4.3	-0.400796	18.49
4.31	-0.391614	18.5761
4.32	-0.382393	18.6624
4.33	-0.373134	18.7489
4.34	-0.363838	18.8356
4.35	-0.354505	18.9225
4.36	-0.345136	19.0096
4.37001	-0.335734	19.0969
4.38001	-0.326297	19.1844
4.39001	-0.316828	19.2721
4.40001	-0.307327	19.3601
4.41001	-0.297796	19.4482
4.42001	-0.288235	19.5365
4.43001	-0.278645	19.625
4.44001	-0.269027	19.7137
4.45001	-0.259382	19.8026
4.46001	-0.249711	19.8917
4.47001	-0.240015	19.981
4.48001	-0.230295	20.0705
4.49001	-0.220553	20.1602
4.50001	-0.210788	20.2501
4.51001	-0.201002	20.3402
4.52001	-0.191196	20.4305
4.53001	-0.181371	20.521
4.54001	-0.171528	20.6117
4.55001	-0.161667	20.7026
4.56001	-0.15179	20.7937
4.57001	-0.141899	20.885
4.58001	-0.131993	20.9765
4.59001	-0.122074	21.0682
4.60001	-0.112142	21.1601
4.61001	-0.1022	21.2522
4.62001	-0.0922468	21.3445
4.63001	-0.0822848	21.437
4.64001	-0.0723145	21.5297
4.65001	-0.062337	21.6226
4.66001	-0.0523533	21.7157
4.67001	-0.0423643	21.809
4.68001	-0.0323711	21.9025
4.69001	-0.0223747	21.9962
4.70001	-0.012376	22.0901
4.71001	-0.00237607	22.1842
4.72001	0.00762409	22.2785
4.73001	0.0176235	22.373
4.74001	0.0276211	22.4677
4.75001	0.037616	22.5626
4.76001	0.0476071	22.6577
4.77001	0.0575934	22.753
4.78001	0.067574	22.8485
4.79001	0.0775478	22.9442
4.80001	0.0875139	23.0401
4.81002	0.0974712	23.1362
4.82002	0.107419	23.2325
4.83002	0.117356	23.3291
4.84002	0.127281	23.4258
4.85002	0.137193	23.5227
4.86002	0.147092	23.6198
4.87002	0.156976	23.7171
4.88002	0.166844	23.8146
4.89002	0.176695	23.9123
4.90002	0.186529	24.0102
4.91002	0.196345	24.1083
4.92002	0.20614	24.2066
4.93002	0.215915	24.3051
4.94002	0.225669	24.4038
